!
-2.39819890560287,144428,1.44237366618635E+5,1.44342869583412E+5,1.44512737404207E+5,1.44531545345554E+5,1.44546135389426E+5
-2.35802476333647,144426,1.44228380658829E+5,1.44335154106004E+5,1.44511103237951E+5,1.44531457861938E+5,1.445465865569E+5
-2.31785062107006,145156,1.4421873550003E+5,1.44327021576284E+5,1.44509388586796E+5,1.44531275226505E+5,1.44546971214409E+5
-2.27767647880365,145524,1.44208394407519E+5,1.44318440953316E+5,1.44507587970415E+5,1.4453099361322E+5,1.44547292974532E+5
-2.23750233653725,144652,1.44197315184563E+5,1.44309378231235E+5,1.44505695430872E+5,1.44530607992624E+5,1.44547554633795E+5
-2.19732819427084,144244,1.44185449694283E+5,1.44299796092208E+5,1.44503704481884E+5,1.44530111992858E+5,1.44547758231296E+5
-2.15715405200443,143934,1.4417274326897E+5,1.44289653511222E+5,1.4450160805173E+5,1.44529497722391E+5,1.4454790508759E+5
-2.11697990973803,144086,1.44159133991615E+5,1.44278905304971E+5,1.44499398418894E+5,1.4452875554652E+5,1.44547995825194E+5
-2.07680576747162,144729,1.44144551829743E+5,1.44267501615706E+5,1.44497067139367E+5,1.44527873807376E+5,1.44548030371258E+5
-2.03663162520522,143842,1.44128917595916E+5,1.44255387319211E+5,1.44494604964381E+5,1.44526838474076E+5,1.44548007942212E+5
-1.99645748293881,144748,1.441121417023E+5,1.44242501344032E+5,1.44492001747113E+5,1.44525632705723E+5,1.44547927009396E+5
-1.9562833406724,144102,1.44094122667881E+5,1.44228775886614E+5,1.44489246336676E+5,1.44524236304691E+5,1.44547785243865E+5
